Task Type,Task Complexity,Execution Time,Energy Consumption,Cost
Vehicle Detection (Bus),4.63182973138848,4.825932344835326,0.5084576094151454,0.3234130266278778
Route Detection,5.020226589420827,5.230605458596103,0.5020761084450238,0.3107352241773377
Vehicle Detection (Metro),7.353865247452282,4.902576831634854,0.9980324750088503,0.1200922532269724
Vehicle Detection (Metro),7.091310560180679,4.7275403734537855,0.7418921892416075,0.19646153649087672
Vehicle Detection (Bus),5.805552092485046,3.870368061656697,0.5525682421433291,0.15411603673381888
Vehicle Detection (Bus),6.006611289312584,4.004407526208389,0.9302051541555966,0.23495930743708277
Vehicle Detection (Bus),6.463144299901619,4.3087628666010795,0.1587320566782164,0.26917358579108164
Vehicle Detection (Metro),7.387798848452419,4.925199232301613,0.20801928257646665,0.39508402255412145
Vehicle Detection (Tram),7.431908656064179,4.954605770709453,0.615530584715483,0.2360605565513465
Vehicle Detection (Bus),3.265042106238914,3.884118434612705,0.5792260591793887,0.34826586714301416
Vehicle Detection (Tram),5.742058486500202,3.8280389910001347,0.22465608232657158,0.05876537373295875
Route Detection,6.105824342611756,6.361696542342432,0.30366198617721846,0.0778677174889883
Route Detection,6.554322908889784,3.786746640961771,0.4533584473852423,0.29548205039009784
Route Detection,4.16249056105255,2.4272492847076115,0.5175817811745241,0.2681099157407447
Vehicle Detection (Tram),7.662952936440435,5.10863529096029,0.7593504123996164,0.21986500550898064
Vehicle Detection (Tram),5.904726105789367,3.9364840705262445,0.42598203058351536,0.355584846113391
Vehicle Detection (Bus),6.443342629469166,4.295561752979444,0.8434755450927595,0.12486367203887175
Vehicle Detection (Bus),4.251431183880239,5.05753423615672,0.718542149696916,0.1773102289063038
Vehicle Detection (Tram),6.049870226456125,4.0332468176374165,0.1725029844924833,0.3191422050303215
Pedestrian Detection,1.1760044729992765,0.6794341764648192,0.5485569024126327,0.08783192508311063
Vehicle Detection (Metro),8.956989933007623,5.9713266220050825,0.4866605190526174,0.1451490566672835
Route Detection,5.753521621449504,3.3217652057082003,0.24635188188468493,0.2530812864716221
Route Detection,6.9062814488738296,13.133645875507769,0.21554503047531443,0.2587502465548846
Pedestrian Detection,3.7441473348249543,2.738827894215662,0.6322139574383671,0.07648529425561575
Vehicle Detection (Tram),5.610522275717469,3.740348183811646,0.10528915380143378,0.08006606272081462
Vehicle Detection (Bus),3.296333351891301,6.268623028449763,0.25287559380638486,0.2314693664631916
Vehicle Detection (Bus),4.088606450847796,2.384165666615178,0.5469156956487428,0.2047522859251197
Route Detection,5.196548088753822,3.000199489415161,0.2604345376866163,0.1841438805139486
Pedestrian Detection,1.7353097184000863,1.6988316182536822,0.25936044302237543,0.10161348588952752
Route Detection,4.419953356224512,4.327041123058755,0.3830145630716044,0.04483602171457386
Pedestrian Detection,2.573819076876449,1.4870187018991612,0.579762471188224,0.08975810313002976
Pedestrian Detection,2.0188360201623956,1.4158405487712,0.18634545704082245,0.11228866367707843
Vehicle Detection (Tram),7.643207086228992,5.095471390819328,0.21271668701885532,0.168812318582277
Vehicle Detection (Bus),5.235351525035604,3.490234350023736,0.9064766875011537,0.2541574327877998
Route Detection,6.342032199442588,3.6615386679092765,0.7658216340716385,0.33246216456006283
Vehicle Detection (Tram),5.089398460660498,3.392932307106999,0.7589209468025093,0.10700158807761138
Vehicle Detection (Tram),5.889885561277956,3.926590374185304,0.16422501312552218,0.15600403792903267
Vehicle Detection (Metro),7.127870010907693,4.751913340605129,0.32427131384423435,0.06545183992966568
Vehicle Detection (Metro),8.811990172024583,5.8746601146830555,0.9731636074555551,0.16415593526949415
Pedestrian Detection,2.6814273692930475,2.336636904091931,0.42695312072388625,0.04910547267280812
Pedestrian Detection,1.1699667601797703,2.2249207808960447,0.2580353569166496,0.33489005064829824
Pedestrian Detection,3.5819875150508436,2.620208673869441,0.0878869424557378,0.23899003679493994
Route Detection,5.775010828271519,4.224395925543083,0.4328486424365213,0.13591230042728428
Vehicle Detection (Metro),6.957256517673891,4.638171011782594,0.6607852102629285,0.0936900849874174
Vehicle Detection (Tram),5.583873929335046,3.722582619556697,0.6341590210434995,0.49347195791935533
Vehicle Detection (Metro),8.252692028002754,5.501794685335169,0.5829730111872414,0.19049605377198592
Vehicle Detection (Tram),6.822728855779813,4.548485903853209,0.2017324277707645,0.3518750882644413
Vehicle Detection (Tram),7.827237114717112,5.218158076478074,0.15453570225985844,0.2764815171319899
Vehicle Detection (Bus),6.628716678921023,4.419144452614016,0.5658389429076214,0.17045106043287128
Vehicle Detection (Bus),5.9771445578861595,3.984763038590773,0.6138678384834294,0.1418104312783855
Vehicle Detection (Bus),6.754086242601823,4.502724161734549,0.4022489301288703,0.1631846037000203
Vehicle Detection (Metro),6.214441951533874,4.1429613010225825,0.7833360702304901,0.12598830298062116
Vehicle Detection (Tram),6.085216299429293,4.056810866286195,0.525699976653813,0.4956650300955461
Pedestrian Detection,1.325995981078659,0.7660914631575495,0.4855915757037851,0.1893982668493252
Vehicle Detection (Tram),6.99324949290301,4.662166328602006,0.11639130647949825,0.19378920933948235
Vehicle Detection (Bus),6.541346573645956,4.360897715763971,0.8127901862009624,0.07499743736306576
Route Detection,5.508284792274092,3.2120145681801375,0.399411482208317,0.09089115258042481
Pedestrian Detection,3.0170080258959118,2.11587382846873,0.45041004298780685,0.269902055257786
Vehicle Detection (Tram),6.512177544289656,4.341451696193104,0.6456425983612999,0.23202556324643153
Vehicle Detection (Metro),7.926787822148485,5.284525214765657,0.2200613328786681,0.05904240924152181
Pedestrian Detection,2.337805630233507,1.349719686681558,0.2923455783283713,0.1938217848200916
Vehicle Detection (Metro),6.869696522035397,4.579797681356932,0.8245585463337751,0.3384701405978682
Route Detection,6.348551527478005,3.667862646657758,0.33298353480099635,0.17009814794761965
Vehicle Detection (Bus),4.5295812984172645,3.176664576620239,0.5024533172913086,0.14684767827126943
Vehicle Detection (Tram),7.756249129654495,5.170832753102997,0.5287492295321137,0.41964028059260283
Vehicle Detection (Bus),3.094328756113038,2.2634883601641853,0.4847705092835728,0.2580608739243026
Vehicle Detection (Bus),6.545400911147501,4.3636006074316676,0.5853151140179115,0.07152995762882444
Route Detection,6.07014566851278,7.221090547899272,0.3399171395197673,0.25819833342646226
Vehicle Detection (Metro),7.421731996285283,4.947821330856855,0.16383468177653016,0.26785028080049955
Route Detection,4.657280118324753,2.68885598563028,0.2745155582282659,0.22500804504998637
Route Detection,6.338753389275395,3.6596456642419395,0.7379534227103896,0.27726924886656057
Route Detection,6.584651058301102,7.833149995881835,0.5668974706864062,0.03599219370618688
Pedestrian Detection,3.6550015468970587,6.950700799951723,0.7241682124238453,0.233284025832035
Vehicle Detection (Metro),7.503945443449744,5.002630295633163,0.8692218153984087,0.4329308008641992
Route Detection,6.034521930904103,5.907669707927939,0.675286981176131,0.24545179952332138
Vehicle Detection (Tram),5.175422528170719,3.450281685447146,0.7581396250721797,0.24418440280450227
Route Detection,5.274036377522004,5.495051463062267,0.7553034805929193,0.3275666761089357
Pedestrian Detection,2.607539149519477,1.5054489040424595,0.7005908118521522,0.325318563836577
Pedestrian Detection,3.9452671513312945,7.50269765769651,0.09029378204603247,0.052794514075868736
Route Detection,6.433249941339678,5.60603259231472,0.7166917433987829,0.21987846722072876
Vehicle Detection (Bus),5.835486176883469,3.890324117922313,0.37289843027526914,0.12002821239600257
Vehicle Detection (Metro),6.3621111176753145,4.241407411783543,0.42731875985261025,0.08661196917557049
Vehicle Detection (Bus),6.392424600486359,4.26161640032424,0.47313581184068354,0.34646241329755684
Pedestrian Detection,2.290413093131165,1.323281475049942,0.19564630330465588,0.14026202608758517
Route Detection,6.7467226955529025,3.9341777709065777,0.17838827877747876,0.2535893702879544
Vehicle Detection (Bus),6.215591072426513,4.143727381617675,0.9591247472050998,0.41000312531951427
Route Detection,4.983712118115985,5.192560802737872,0.35630840158228727,0.32259404835660394
Vehicle Detection (Tram),6.650639228972129,4.43375948598142,0.9112313610592487,0.4020413841340961
Pedestrian Detection,1.9485565183187945,1.125774538886384,0.5732720161810633,0.14249009430131565
Vehicle Detection (Bus),3.6353838957137112,3.558964167055282,0.4250757685543997,0.1709657480441026
Vehicle Detection (Bus),6.628781978107126,4.419187985404751,0.46870665693814695,0.4309290221647997
Pedestrian Detection,2.5117980561375317,4.776675613977255,0.5774458768533559,0.2858096005414252
Vehicle Detection (Tram),7.713848862594878,5.142565908396585,0.6474746220364287,0.42698823622308024
Vehicle Detection (Metro),8.130946693930174,5.420631129286782,0.7884557414824827,0.3065447780773851
Vehicle Detection (Bus),6.387027880971384,4.258018587314256,0.8973355672477071,0.4217740014009139
Route Detection,6.609915175772784,7.863204378402194,0.7552687801991487,0.1855900493203255
Vehicle Detection (Bus),6.618519632100641,4.412346421400428,0.8263186075315793,0.3237891599101782
Vehicle Detection (Bus),4.050343238752843,2.3400775133136587,0.6920791978856826,0.19257676650825917
Vehicle Detection (Bus),3.150294408563697,1.8200761444769749,0.7787250432711289,0.16484079766798368
Pedestrian Detection,1.152340320455413,0.8081538745051378,0.3460706590572244,0.17187252680780513
Route Detection,4.012391361305833,2.8139513710574175,0.3547733614832743,0.3480263733041043
Route Detection,4.431509803259917,5.271757104485338,0.14475891093105453,0.31833334146832165
Pedestrian Detection,1.8875386375258314,1.9666383030517132,0.6668146549357313,0.2221256499699607
Pedestrian Detection,3.3242202808014873,2.3313264770398407,0.1771661803778275,0.12452776263512945
Vehicle Detection (Tram),7.744321336249034,5.16288089083269,0.21509354486735716,0.13553648161812248
Route Detection,5.470136857728191,10.402535852586764,0.652531245122436,0.07961590637275981
Vehicle Detection (Metro),8.861174998464405,5.907449998976269,0.984081410025703,0.2567435829594966
Pedestrian Detection,1.824040771670286,1.0531002693270524,0.299195208680137,0.24289699726094818
Vehicle Detection (Bus),4.479589976090921,3.14160489840495,0.5150357135044886,0.1418739211524083
Vehicle Detection (Bus),3.1125323722476215,3.7026917179031247,0.7174347306909441,0.17997913500258825
Vehicle Detection (Bus),5.79198675828822,3.8613245055254803,0.19922147492625336,0.4834428747411694
Pedestrian Detection,1.3403981440035735,0.9400416996845831,0.29825898440615756,0.19770515149487378
Route Detection,5.224996097211848,3.8220624827203324,0.5210194736968454,0.19046329563386635
Vehicle Detection (Metro),7.999995089978109,5.333330059985406,0.601686445461287,0.3655157508151927
Pedestrian Detection,1.2696200737535732,0.8904039575287511,0.1829359053383381,0.10350620615749977
Pedestrian Detection,3.7237618052898656,2.7239159658281893,0.506883189755128,0.3494785108695927
Vehicle Detection (Tram),7.636193953715385,5.09079596914359,0.16081360292222519,0.47533814143741365
Pedestrian Detection,3.6743472787305813,6.987490495388397,0.5585667818644271,0.3125412656359107
Route Detection,4.800140328574361,3.3664117586136597,0.4885764267386492,0.08280996911541937
Route Detection,6.235995468831814,5.434142021927732,0.2964251796568247,0.30359041013967175
Vehicle Detection (Bus),4.0660964084048885,2.851615541201555,0.43998897875455145,0.2477753216288615
Vehicle Detection (Tram),5.948034590975071,3.965356393983381,0.859999396843198,0.07270320091608183
Vehicle Detection (Tram),6.484613466776285,4.323075644517523,0.9522463005665773,0.17957865972824028
Vehicle Detection (Metro),7.108862113748089,4.739241409165393,0.8934155500099072,0.3603595581929228
Vehicle Detection (Metro),8.729988383362592,5.819992255575062,0.9481003415327688,0.26612593502929355
Pedestrian Detection,2.157464709525079,2.247875964433758,0.5942838318033485,0.32802085068733544
Pedestrian Detection,2.9434623400302495,3.501564746945769,0.09372288792665194,0.12786197901353705
Vehicle Detection (Bus),3.992603386948903,2.3067184321533993,0.3444216149196033,0.21648339921228993
Vehicle Detection (Metro),6.67776389674162,4.4518425978277465,0.4231479636319465,0.3136566249279616
Vehicle Detection (Metro),8.337374870744192,5.558249913829461,0.12991459529674712,0.14438743048796757
Vehicle Detection (Tram),7.751350684383696,5.167567122922464,0.9045634239130963,0.11078352988343115
Pedestrian Detection,2.775112088545232,1.6033153272533973,0.2459612628008018,0.05269104373080198
Route Detection,5.882091810708288,3.3959945228587545,0.08831616393256021,0.2683820312164231
Vehicle Detection (Bus),6.385859451748688,4.2572396344991255,0.7770486252077955,0.24060954253425387
Vehicle Detection (Tram),6.830198124320049,4.553465416213366,0.27888518203277735,0.1342305273774909
Vehicle Detection (Tram),7.471716782605549,4.981144521737033,0.11054186963080598,0.2797936987449961
Pedestrian Detection,2.819779926716146,1.9775547488669516,0.28513677182367597,0.3057641278113215
Pedestrian Detection,3.5165882944271156,2.0506079946763913,0.39623742241196613,0.13545537436615315
Route Detection,4.858444345113702,2.806956272966928,0.5832502872423161,0.29337017498451307
Pedestrian Detection,1.31346085235647,0.9607910423114697,0.29439127799757064,0.30785084425038456
Pedestrian Detection,3.608423525918361,2.63954650368781,0.785202235263321,0.03689131044891713
Vehicle Detection (Tram),5.160922466316328,3.4406149775442185,0.5936927365785513,0.3127253240296515
Vehicle Detection (Bus),5.229295626017085,3.48619708401139,0.8146951578724152,0.2797443472561906
Vehicle Detection (Metro),6.580390122538056,4.386926748358704,0.7840185114467009,0.19901798895492218
Route Detection,4.400355177112324,2.5422961940688595,0.4813268078897802,0.28043021501417503
Vehicle Detection (Bus),6.249002022372769,4.166001348248513,0.3375112391158972,0.21748109540531863
Vehicle Detection (Bus),4.621356658366663,5.497600338869464,0.11747522235282043,0.23937448428593924
Vehicle Detection (Tram),5.459062837661633,3.6393752251077554,0.8761845619223206,0.466360308506992
Vehicle Detection (Metro),6.520263542505576,4.346842361670384,0.5553230717931827,0.09263227457108973
Pedestrian Detection,3.1824616939986856,1.8557706635169864,0.5325054057455894,0.17416046008063488
Vehicle Detection (Tram),6.2547917293930375,4.169861152928692,0.33927307925176,0.38103121217727887
Vehicle Detection (Metro),8.345954004045955,5.563969336030637,0.7988088821280669,0.07889820111390036
Route Detection,4.2494008511102175,2.47792878446433,0.17602346786543072,0.044860742653882665
Route Detection,6.335124905359756,3.6941651084920535,0.33658880151486836,0.16649133845656547
Vehicle Detection (Bus),3.6410226160440264,2.1035933616072024,0.6852596918130628,0.19649135554469366
Vehicle Detection (Tram),7.489928745113319,4.993285830075546,0.8979019706012875,0.2557477459623485
Vehicle Detection (Tram),7.736241086207063,5.157494057471376,0.2092856209884309,0.15574810499425168
Pedestrian Detection,3.1282653664867723,1.8073489105203968,0.2052061817925532,0.1860438635415237
Vehicle Detection (Metro),8.266657402696882,5.511104935131255,0.8616669234142612,0.27822306133396135
Vehicle Detection (Bus),5.7803217978445,3.8535478652296664,0.23745501817418968,0.31743399782462356
Vehicle Detection (Bus),6.620032154605695,4.41335476973713,0.977814002433039,0.25358384711565196
Vehicle Detection (Bus),3.6213681345915854,2.1117076628583837,0.5825219633721618,0.20476346950376
Route Detection,5.139904622712141,2.969569372073544,0.41488979278217536,0.21808701029803165
Pedestrian Detection,3.883014400125049,2.243403619393903,0.4652343176858611,0.3380454971017924
Vehicle Detection (Tram),5.485330931509936,3.6568872876732907,0.7890874792361406,0.14665795081111063
Vehicle Detection (Tram),6.44485974905272,4.296573166035147,0.36347632799460916,0.32726016404775055
Vehicle Detection (Metro),8.177682027293592,5.451788018195728,0.15522959545235224,0.4863756512267534
Vehicle Detection (Bus),5.888654048496595,3.925769365664397,0.4610103516710249,0.31680221657817115
Route Detection,4.042310801543296,3.9573370261543483,0.23884869387178975,0.09029829225485907
Vehicle Detection (Metro),7.124911932676232,4.749941288450821,0.18101189764264297,0.15432713261266595
Pedestrian Detection,3.5228217901937855,2.57692919709437,0.4576813890084857,0.21665465193245248
Route Detection,6.084810012596925,4.267370237782226,0.17872130369116004,0.11912568401018035
Pedestrian Detection,3.036937583787754,1.7709120224615031,0.41272680794098915,0.06595988651585205
Vehicle Detection (Tram),6.935503276650656,4.623668851100438,0.37507195120495596,0.1874193593351296
Vehicle Detection (Tram),7.201570497018744,4.801046998012496,0.192290870481875,0.2688346531302552
Vehicle Detection (Metro),6.408355849766345,4.272237233177563,0.991286978157335,0.05748955744920455
Pedestrian Detection,3.7006072101976564,2.136525953947934,0.6612916195281318,0.09874478493484343
Pedestrian Detection,3.7562640891850814,2.6343254014922692,0.4565561571918629,0.14722377985870788
Vehicle Detection (Bus),6.339445064174356,4.226296709449571,0.7737924842427948,0.40888234699844517
Vehicle Detection (Bus),6.437862447576125,4.291908298384083,0.12804106041823338,0.3829049508371248
Vehicle Detection (Bus),5.242972039902634,3.4953146932684227,0.11981796353940989,0.34368777703535375
Vehicle Detection (Metro),7.478886333476449,4.9859242223176325,0.21291673755529078,0.4140307426371288
Vehicle Detection (Metro),7.90239346400613,5.268262309337421,0.12977190667990215,0.20077485078469004
Pedestrian Detection,1.242402294375526,0.8713157129630295,0.24663479143516442,0.16792665965560338
Pedestrian Detection,1.2648989002314703,0.7302826741561663,0.17296757057849066,0.2130610411841569
Vehicle Detection (Bus),3.7805729531213945,2.204543857014406,0.5171814056413869,0.19158005187111185
Vehicle Detection (Bus),5.01402232574243,3.3426815504949534,0.479815687683822,0.2900880605276173
Vehicle Detection (Tram),7.387318191557949,4.924878794371966,0.5320343320785367,0.34690918136327425
Vehicle Detection (Bus),4.933139590093537,4.829439623398523,0.09258679403572066,0.2550043245147192
Vehicle Detection (Bus),4.935609338082174,2.8780736099559703,0.2061239099483018,0.0813137219972544
Vehicle Detection (Metro),7.908742687053008,5.272495124702005,0.7691236713794942,0.47074446090164723
Vehicle Detection (Metro),7.349711164089128,4.899807442726085,0.1770560495211531,0.2817860304792248
Vehicle Detection (Metro),8.77351289865436,5.849008599102906,0.9404918747946038,0.09710502106965951
Vehicle Detection (Tram),7.655912437449844,5.103941624966563,0.7298459857365207,0.08209641995654353
Pedestrian Detection,3.5353993232007217,2.479429566291962,0.6038020679568462,0.27452046932388896
Vehicle Detection (Tram),7.470455531111526,4.980303687407684,0.7784245074543478,0.09476632623866499
Vehicle Detection (Tram),6.296144836902286,4.19742989126819,0.572589666240042,0.120083711570473
Vehicle Detection (Tram),5.125491218585829,3.4169941457238857,0.15089410730698938,0.327342164712701
Route Detection,6.4248009760198705,6.694040290209314,0.5741020457224699,0.15450712016749926
Pedestrian Detection,3.140896328899543,1.8133798439514022,0.3092664369321152,0.056316234099715215
Vehicle Detection (Bus),4.805730984780627,9.139038047364272,0.23315945144660014,0.2716145533736604
Route Detection,6.439766606608993,4.7106619577628965,0.5862260285434844,0.18896365908647658
Route Detection,4.898425598025728,2.8280800498969763,0.6695420068006338,0.10493630413541936
Route Detection,5.1730395877208935,9.837547245658179,0.7105071681532537,0.21221190531927023
Pedestrian Detection,2.3108649192060553,1.690387886613939,0.22213872942503674,0.14694542844608183
Pedestrian Detection,2.186043563678587,1.262982193100122,0.42439870065785473,0.044610837815174234
Route Detection,5.336203421826638,10.14783521070837,0.10804882638742944,0.2753529907733005
Vehicle Detection (Bus),4.273371917939204,8.126653088212173,0.35447016918880436,0.14518502835079466
Vehicle Detection (Bus),6.748465008130793,4.4989766720871955,0.23658689064142535,0.4530445516020726
Vehicle Detection (Metro),7.897699355111881,5.26513290340792,0.2895428275965775,0.49564911300835807
Vehicle Detection (Metro),6.698447396636037,4.4656315977573575,0.13191155114316944,0.384831988230347
Vehicle Detection (Tram),6.500986125972228,4.3339907506481525,0.36143307365946664,0.08838109062606489
Vehicle Detection (Tram),7.47718643937648,4.98479095958432,0.19793265798955073,0.43657563750368267
Route Detection,5.222629994666184,6.212879582986864,0.26529210425311495,0.34731106818372787
Vehicle Detection (Tram),7.506606640824572,5.0044044272163815,0.9570561702714453,0.41893380610201547
Vehicle Detection (Bus),6.142999931540427,4.0953332876936175,0.2640368706937838,0.34696011891395084
Route Detection,6.645571389975147,12.637854672223341,0.5996042138482934,0.2157383780341463
Route Detection,4.2973954969699815,2.505915627467152,0.7904298263670801,0.12157219239004154
Route Detection,4.68360500597536,2.7311237668565513,0.1707137617331909,0.07072000956004679
Vehicle Detection (Bus),3.154897109977879,5.999654332487272,0.43458819944169014,0.21701403276844614
Pedestrian Detection,2.9289247048491087,2.552309875341265,0.6862366575173089,0.10030670567139632
Route Detection,5.791175158498083,5.046518786363663,0.28216252419471044,0.19755257737991147
Pedestrian Detection,2.699979947153823,2.352803904769244,0.2891012390310391,0.065720582798524
Vehicle Detection (Bus),6.732597848228182,4.488398565485455,0.3250885994037626,0.3126202214206025
Vehicle Detection (Metro),8.06600645192939,5.377337634619593,0.5626329557706252,0.1211596149171022
Route Detection,5.697349937748315,5.577585437270611,0.5524821488210094,0.17990330972598506
Vehicle Detection (Metro),7.3339750665003365,4.889316711000224,0.7636125006285197,0.4511774024778556
Route Detection,5.184141994991443,9.858660646051215,0.09674633292628522,0.09094024436666426
Vehicle Detection (Metro),6.4892072952225845,4.326138196815056,0.36839764085336846,0.06511858599582045
Vehicle Detection (Tram),6.32859973821233,4.219066492141553,0.33822273029141664,0.2015470194710654
Route Detection,4.835251491213016,5.752051226880809,0.5748792199994233,0.11742174140023252
Vehicle Detection (Bus),6.878198568704722,4.585465712469815,0.12035897095728836,0.08099442205812536
Route Detection,5.6575284138817885,5.538601005203999,0.6584039616259468,0.10030590504853414
Vehicle Detection (Metro),7.111448756949185,4.740965837966123,0.6067790802386964,0.47329025259963814
Vehicle Detection (Bus),4.54903259535634,2.652651327670095,0.5704823972136598,0.058246368894208554
Route Detection,6.562801743122272,3.791645270079601,0.10521625100055768,0.1397127192790312
Pedestrian Detection,3.9989431043995083,2.331880792850548,0.7451019798654284,0.12289229207937152
Vehicle Detection (Bus),6.476210111506367,4.317473407670911,0.2038641562125012,0.4146524948158527
Route Detection,5.540602628420576,3.885709283765959,0.3850695253865494,0.34190343143037705
Pedestrian Detection,3.2622480851807,6.203803222616008,0.4168047751859052,0.08927291097863509
Route Detection,6.028687127507156,5.901957558452877,0.6772139769932116,0.1641536215759611
Route Detection,5.604453616599971,4.099634048642339,0.23758274355836007,0.23033199015438535
Route Detection,4.7762844310980395,9.083039662244259,0.5791563286239241,0.26225563189165674
Vehicle Detection (Bus),6.307570063055077,4.205046708703384,0.10760383801275754,0.19762157169080197
Vehicle Detection (Bus),5.508768046895474,3.6725120312636492,0.4422240265565607,0.35804786894761487
Vehicle Detection (Bus),5.6921589457831505,3.7947726305221003,0.1418200120826251,0.374368212445733
Pedestrian Detection,2.499642187574734,4.753558850753098,0.5770307572099762,0.27448458661247466
Route Detection,5.611301122548328,4.889773794759073,0.268769457713362,0.16811727800805645
Route Detection,6.243494981811141,6.112249917719608,0.3430229406136756,0.31627809174799887
Vehicle Detection (Metro),8.95617777623916,5.97078518415944,0.6738155486090461,0.3808141396767428
Pedestrian Detection,3.437892504865811,1.9848490116130324,0.3511989878879603,0.33420013607682253
Vehicle Detection (Tram),7.434601211747191,4.956400807831461,0.49913017778716784,0.07051770526276116
Route Detection,6.015560740239794,3.4754779011129124,0.5511488202075435,0.14537205256248803
Route Detection,5.161532642995713,2.9820649165100845,0.29941916701355514,0.13427843088302832
Pedestrian Detection,3.1006627566097866,2.7019650456346334,0.11795539673862217,0.14855341503664263
Route Detection,5.784564111607147,5.662966274212998,0.1672272868065824,0.27434782086148735
Vehicle Detection (Bus),5.350132610236471,3.5667550734909805,0.8699832487118938,0.13725172740041952
Pedestrian Detection,3.776445853806584,3.9347025368614315,0.32812407827791623,0.15340051828293355
Vehicle Detection (Tram),5.97075511110958,3.9805034074063865,0.19374074548099973,0.3784969586803921
Vehicle Detection (Metro),7.573565672962099,5.049043781974732,0.46865607015193145,0.29076061826294525
Pedestrian Detection,2.7209192828656477,1.5720055447290846,0.7357753414614578,0.2854319214795168
Vehicle Detection (Tram),7.110496071254273,4.740330714169516,0.826152687853944,0.2575636806125467
Pedestrian Detection,3.2446371594621817,2.8274265467746775,0.2138469495929233,0.2514942082721311
Vehicle Detection (Tram),7.3728949643988715,4.915263309599248,0.8788503273042908,0.48009381747564
Pedestrian Detection,1.7499206499398527,3.3278166111078646,0.7557849603002031,0.2923758022467607
Vehicle Detection (Tram),5.993882153508892,3.9959214356725945,0.2773145284630323,0.24392387686057626
Vehicle Detection (Tram),7.542134364752809,5.0280895765018725,0.8543307824790917,0.14538842754904638
Vehicle Detection (Metro),8.230827690359881,5.48721846023992,0.8049131779048956,0.4277890161482762
Vehicle Detection (Bus),3.278014477052189,2.298921640845389,0.4458525493770208,0.14550561151766825
Vehicle Detection (Bus),3.110629002990989,3.045240193669947,0.4693905149814288,0.1201114702805577
Route Detection,5.041311310757354,5.997181524648114,0.45097513789615107,0.06070250865949079
Vehicle Detection (Tram),6.9713621998209625,4.647574799880641,0.727447794030791,0.08313051689932896
Vehicle Detection (Metro),6.607959878213668,4.4053065854757785,0.5629304573284721,0.3110944747954728
Vehicle Detection (Metro),8.770123966053186,5.846749310702124,0.2668383224587596,0.40689891438170467
Vehicle Detection (Tram),6.683538402573846,4.455692268382564,0.850200133132064,0.053718786550140396
Vehicle Detection (Tram),7.981667294799125,5.321111529866084,0.5146491300280989,0.13109085810845228
Vehicle Detection (Metro),7.934579632779926,5.289719755186617,0.5149738964411708,0.4561163915691837
Vehicle Detection (Tram),5.206053116361721,3.470702077574481,0.9293916626580006,0.1982146458504403
Vehicle Detection (Metro),6.1447656631926995,4.096510442128467,0.4868198152213541,0.10416874870817261
Vehicle Detection (Tram),7.906280032613928,5.270853355075952,0.5130760391370848,0.42018336219326174
Pedestrian Detection,3.868081883709811,4.030178689118374,0.11339474858135011,0.19571579887656873
Vehicle Detection (Metro),8.464926967911836,5.643284645274558,0.7920588985085544,0.37402425614814594
Pedestrian Detection,1.7111065171172846,1.675137194620712,0.167917235755765,0.25457842216929727
Pedestrian Detection,2.4445812654723627,1.7882008267352938,0.13056619596125213,0.12547218113327196
Pedestrian Detection,3.083523024121772,2.687029220067851,0.7012806693702143,0.17817347677579481
Route Detection,4.894987343273516,5.8231134418985375,0.797926098783904,0.3302258039927959
Vehicle Detection (Tram),6.027312454149156,4.018208302766104,0.4825028850644195,0.4158827685202371
Vehicle Detection (Metro),7.218104708539738,4.812069805693159,0.6898498931837717,0.222945984887018
Vehicle Detection (Bus),6.790901992949518,4.527267995299678,0.24963455259759895,0.29536261784151374
Vehicle Detection (Bus),6.348905637936454,4.232603758624303,0.22839038194981176,0.48871681626321983
Vehicle Detection (Tram),5.197471753893239,3.4649811692621593,0.41346714744243174,0.198092108490662
Vehicle Detection (Metro),8.60223519691692,5.734823464611281,0.8678692771156677,0.16307437538709757
Vehicle Detection (Metro),8.112032223181323,5.4080214821208825,0.70775928637045,0.07150704532988861
Route Detection,6.522974103493808,4.771527888800476,0.7311870408586845,0.04625315536069824
Pedestrian Detection,3.771082668951676,3.2861792318384344,0.09501267970306163,0.2044698140254657
Vehicle Detection (Tram),6.976739418977423,4.6511596126516155,0.2597187963945169,0.14267405773826033
Vehicle Detection (Metro),7.014687192472058,4.676458128314706,0.961850387478709,0.09722025984884314
Pedestrian Detection,2.3720789285704793,2.821842780285044,0.43255952340764425,0.30394019261355343
Vehicle Detection (Bus),3.2281611316547703,3.363441258218034,0.29628935471276663,0.22815508618562402
Vehicle Detection (Metro),7.050945337168315,4.700630224778877,0.3931157848062474,0.27601084724137
Vehicle Detection (Bus),6.702444154817103,4.468296103211402,0.18686073096148514,0.4714284295353194
Route Detection,5.329446375955186,3.7376221774426734,0.15944486776253497,0.22010265716350688
Route Detection,4.345974269173362,8.264720668848371,0.14493649166391087,0.08917513070513619
Pedestrian Detection,2.1649539932256627,2.255679095927423,0.4195235551738889,0.20267951129326092
Vehicle Detection (Tram),5.6284787535108,3.7523191690071998,0.15602891811774208,0.14934308561251086
Route Detection,6.239653634056613,6.501134117496241,0.6445650340053951,0.1843520377419924
Vehicle Detection (Tram),6.5694009867486125,4.379600657832408,0.8083724012737328,0.4471770421544874
Route Detection,5.7784289041841035,5.656960035531628,0.3512451665378429,0.11308907177621343
